,iso_code,location,date,total_cases,total_deaths,stringency_index,population,gdp_per_capita,human_development_index,month,year
0,AFG,Afghanistan,2019-12-31,0,0,0.0,38928341,1803.987,0.498,12,2019
1,AFG,Afghanistan,2020-01-01,0,0,0.0,38928341,1803.987,0.498,1,2020
2,AFG,Afghanistan,2020-01-02,0,0,0.0,38928341,1803.987,0.498,1,2020
3,AFG,Afghanistan,2020-01-03,0,0,0.0,38928341,1803.987,0.498,1,2020
4,AFG,Afghanistan,2020-01-04,0,0,0.0,38928341,1803.987,0.498,1,2020
5,AFG,Afghanistan,2020-01-05,0,0,0.0,38928341,1803.987,0.498,1,2020
6,AFG,Afghanistan,2020-01-06,0,0,0.0,38928341,1803.987,0.498,1,2020
7,AFG,Afghanistan,2020-01-07,0,0,0.0,38928341,1803.987,0.498,1,2020
8,AFG,Afghanistan,2020-01-08,0,0,0.0,38928341,1803.987,0.498,1,2020
9,AFG,Afghanistan,2020-01-09,0,0,0.0,38928341,1803.987,0.498,1,2020
10,AFG,Afghanistan,2020-01-10,0,0,0.0,38928341,1803.987,0.498,1,2020
11,AFG,Afghanistan,2020-01-11,0,0,0.0,38928341,1803.987,0.498,1,2020
12,AFG,Afghanistan,2020-01-12,0,0,0.0,38928341,1803.987,0.498,1,2020
13,AFG,Afghanistan,2020-01-13,0,0,0.0,38928341,1803.987,0.498,1,2020
14,AFG,Afghanistan,2020-01-14,0,0,0.0,38928341,1803.987,0.498,1,2020
15,AFG,Afghanistan,2020-01-15,0,0,0.0,38928341,1803.987,0.498,1,2020
16,AFG,Afghanistan,2020-01-16,0,0,0.0,38928341,1803.987,0.498,1,2020
17,AFG,Afghanistan,2020-01-17,0,0,0.0,38928341,1803.987,0.498,1,2020
18,AFG,Afghanistan,2020-01-18,0,0,0.0,38928341,1803.987,0.498,1,2020
19,AFG,Afghanistan,2020-01-19,0,0,0.0,38928341,1803.987,0.498,1,2020
20,AFG,Afghanistan,2020-01-20,0,0,0.0,38928341,1803.987,0.498,1,2020
21,AFG,Afghanistan,2020-01-21,0,0,0.0,38928341,1803.987,0.498,1,2020
22,AFG,Afghanistan,2020-01-22,0,0,0.0,38928341,1803.987,0.498,1,2020
23,AFG,Afghanistan,2020-01-23,0,0,0.0,38928341,1803.987,0.498,1,2020
24,AFG,Afghanistan,2020-01-24,0,0,0.0,38928341,1803.987,0.498,1,2020
25,AFG,Afghanistan,2020-01-25,0,0,0.0,38928341,1803.987,0.498,1,2020
26,AFG,Afghanistan,2020-01-26,0,0,0.0,38928341,1803.987,0.498,1,2020
27,AFG,Afghanistan,2020-01-27,0,0,0.0,38928341,1803.987,0.498,1,2020
28,AFG,Afghanistan,2020-01-28,0,0,0.0,38928341,1803.987,0.498,1,2020
29,AFG,Afghanistan,2020-01-29,0,0,0.0,38928341,1803.987,0.498,1,2020
30,AFG,Afghanistan,2020-01-30,0,0,0.0,38928341,1803.987,0.498,1,2020
31,AFG,Afghanistan,2020-01-31,0,0,0.0,38928341,1803.987,0.498,1,2020
32,AFG,Afghanistan,2020-02-01,0,0,0.0,38928341,1803.987,0.498,2,2020
33,AFG,Afghanistan,2020-02-02,0,0,0.0,38928341,1803.987,0.498,2,2020
34,AFG,Afghanistan,2020-02-03,0,0,0.0,38928341,1803.987,0.498,2,2020
35,AFG,Afghanistan,2020-02-04,0,0,0.0,38928341,1803.987,0.498,2,2020
36,AFG,Afghanistan,2020-02-05,0,0,0.0,38928341,1803.987,0.498,2,2020
37,AFG,Afghanistan,2020-02-06,0,0,0.0,38928341,1803.987,0.498,2,2020
38,AFG,Afghanistan,2020-02-07,0,0,0.0,38928341,1803.987,0.498,2,2020
39,AFG,Afghanistan,2020-02-08,0,0,0.0,38928341,1803.987,0.498,2,2020
40,AFG,Afghanistan,2020-02-09,0,0,0.0,38928341,1803.987,0.498,2,2020
41,AFG,Afghanistan,2020-02-10,0,0,0.0,38928341,1803.987,0.498,2,2020
42,AFG,Afghanistan,2020-02-11,0,0,0.0,38928341,1803.987,0.498,2,2020
43,AFG,Afghanistan,2020-02-12,0,0,0.0,38928341,1803.987,0.498,2,2020
44,AFG,Afghanistan,2020-02-13,0,0,0.0,38928341,1803.987,0.498,2,2020
45,AFG,Afghanistan,2020-02-14,0,0,0.0,38928341,1803.987,0.498,2,2020
46,AFG,Afghanistan,2020-02-15,0,0,0.0,38928341,1803.987,0.498,2,2020
47,AFG,Afghanistan,2020-02-16,0,0,0.0,38928341,1803.987,0.498,2,2020
48,AFG,Afghanistan,2020-02-17,0,0,0.0,38928341,1803.987,0.498,2,2020
49,AFG,Afghanistan,2020-02-18,0,0,0.0,38928341,1803.987,0.498,2,2020
50,AFG,Afghanistan,2020-02-19,0,0,0.0,38928341,1803.987,0.498,2,2020
51,AFG,Afghanistan,2020-02-20,0,0,0.0,38928341,1803.987,0.498,2,2020
52,AFG,Afghanistan,2020-02-21,0,0,0.0,38928341,1803.987,0.498,2,2020
53,AFG,Afghanistan,2020-02-22,0,0,0.0,38928341,1803.987,0.498,2,2020
54,AFG,Afghanistan,2020-02-23,0,0,8.33,38928341,1803.987,0.498,2,2020
55,AFG,Afghanistan,2020-02-24,0,0,8.33,38928341,1803.987,0.498,2,2020
56,AFG,Afghanistan,2020-02-25,1,0,8.33,38928341,1803.987,0.498,2,2020
57,AFG,Afghanistan,2020-02-26,1,0,8.33,38928341,1803.987,0.498,2,2020
58,AFG,Afghanistan,2020-02-27,1,0,8.33,38928341,1803.987,0.498,2,2020
59,AFG,Afghanistan,2020-02-28,1,0,8.33,38928341,1803.987,0.498,2,2020
60,AFG,Afghanistan,2020-02-29,1,0,8.33,38928341,1803.987,0.498,2,2020
61,AFG,Afghanistan,2020-03-01,1,0,27.78,38928341,1803.987,0.498,3,2020
62,AFG,Afghanistan,2020-03-02,1,0,27.78,38928341,1803.987,0.498,3,2020
63,AFG,Afghanistan,2020-03-03,0,0,27.78,38928341,1803.987,0.498,3,2020
64,AFG,Afghanistan,2020-03-04,0,0,27.78,38928341,1803.987,0.498,3,2020
65,AFG,Afghanistan,2020-03-05,0,0,27.78,38928341,1803.987,0.498,3,2020
66,AFG,Afghanistan,2020-03-06,0,0,27.78,38928341,1803.987,0.498,3,2020
67,AFG,Afghanistan,2020-03-07,0,0,27.78,38928341,1803.987,0.498,3,2020
68,AFG,Afghanistan,2020-03-08,4,0,27.78,38928341,1803.987,0.498,3,2020
69,AFG,Afghanistan,2020-03-09,0,0,27.78,38928341,1803.987,0.498,3,2020
70,AFG,Afghanistan,2020-03-10,0,0,27.78,38928341,1803.987,0.498,3,2020
71,AFG,Afghanistan,2020-03-11,7,0,27.78,38928341,1803.987,0.498,3,2020
72,AFG,Afghanistan,2020-03-12,0,0,27.78,38928341,1803.987,0.498,3,2020
73,AFG,Afghanistan,2020-03-13,0,0,27.78,38928341,1803.987,0.498,3,2020
74,AFG,Afghanistan,2020-03-14,0,0,38.89,38928341,1803.987,0.498,3,2020
75,AFG,Afghanistan,2020-03-15,10,0,38.89,38928341,1803.987,0.498,3,2020
76,AFG,Afghanistan,2020-03-16,16,0,38.89,38928341,1803.987,0.498,3,2020
77,AFG,Afghanistan,2020-03-17,21,0,38.89,38928341,1803.987,0.498,3,2020
78,AFG,Afghanistan,2020-03-18,22,0,41.67,38928341,1803.987,0.498,3,2020
79,AFG,Afghanistan,2020-03-19,22,0,41.67,38928341,1803.987,0.498,3,2020
80,AFG,Afghanistan,2020-03-20,22,0,41.67,38928341,1803.987,0.498,3,2020
81,AFG,Afghanistan,2020-03-21,24,0,41.67,38928341,1803.987,0.498,3,2020
82,AFG,Afghanistan,2020-03-22,24,0,41.67,38928341,1803.987,0.498,3,2020
83,AFG,Afghanistan,2020-03-23,34,0,41.67,38928341,1803.987,0.498,3,2020
84,AFG,Afghanistan,2020-03-24,40,1,50.93,38928341,1803.987,0.498,3,2020
85,AFG,Afghanistan,2020-03-25,42,1,59.26,38928341,1803.987,0.498,3,2020
86,AFG,Afghanistan,2020-03-26,75,1,59.26,38928341,1803.987,0.498,3,2020
87,AFG,Afghanistan,2020-03-27,75,1,59.26,38928341,1803.987,0.498,3,2020
88,AFG,Afghanistan,2020-03-28,91,2,67.59,38928341,1803.987,0.498,3,2020
89,AFG,Afghanistan,2020-03-29,106,3,67.59,38928341,1803.987,0.498,3,2020
90,AFG,Afghanistan,2020-03-30,114,4,67.59,38928341,1803.987,0.498,3,2020
91,AFG,Afghanistan,2020-03-31,141,4,67.59,38928341,1803.987,0.498,3,2020
92,AFG,Afghanistan,2020-04-01,166,4,67.59,38928341,1803.987,0.498,4,2020
93,AFG,Afghanistan,2020-04-02,192,4,67.59,38928341,1803.987,0.498,4,2020
94,AFG,Afghanistan,2020-04-03,235,4,67.59,38928341,1803.987,0.498,4,2020
95,AFG,Afghanistan,2020-04-04,235,4,67.59,38928341,1803.987,0.498,4,2020
96,AFG,Afghanistan,2020-04-05,270,5,78.7,38928341,1803.987,0.498,4,2020
97,AFG,Afghanistan,2020-04-06,299,7,78.7,38928341,1803.987,0.498,4,2020
98,AFG,Afghanistan,2020-04-07,337,7,78.7,38928341,1803.987,0.498,4,2020
99,AFG,Afghanistan,2020-04-08,367,11,78.7,38928341,1803.987,0.498,4,2020
100,AFG,Afghanistan,2020-04-09,423,14,78.7,38928341,1803.987,0.498,4,2020
101,AFG,Afghanistan,2020-04-10,484,15,78.7,38928341,1803.987,0.498,4,2020
102,AFG,Afghanistan,2020-04-11,521,15,78.7,38928341,1803.987,0.498,4,2020
103,AFG,Afghanistan,2020-04-12,555,18,84.26,38928341,1803.987,0.498,4,2020
104,AFG,Afghanistan,2020-04-13,607,18,84.26,38928341,1803.987,0.498,4,2020
105,AFG,Afghanistan,2020-04-14,665,21,84.26,38928341,1803.987,0.498,4,2020
106,AFG,Afghanistan,2020-04-15,714,23,84.26,38928341,1803.987,0.498,4,2020
107,AFG,Afghanistan,2020-04-16,784,25,84.26,38928341,1803.987,0.498,4,2020
108,AFG,Afghanistan,2020-04-17,794,29,84.26,38928341,1803.987,0.498,4,2020
109,AFG,Afghanistan,2020-04-18,845,30,84.26,38928341,1803.987,0.498,4,2020
110,AFG,Afghanistan,2020-04-19,908,30,84.26,38928341,1803.987,0.498,4,2020
111,AFG,Afghanistan,2020-04-20,996,33,84.26,38928341,1803.987,0.498,4,2020
112,AFG,Afghanistan,2020-04-21,1031,35,84.26,38928341,1803.987,0.498,4,2020
113,AFG,Afghanistan,2020-04-22,1092,36,84.26,38928341,1803.987,0.498,4,2020
114,AFG,Afghanistan,2020-04-23,1176,40,84.26,38928341,1803.987,0.498,4,2020
115,AFG,Afghanistan,2020-04-24,1281,42,84.26,38928341,1803.987,0.498,4,2020
116,AFG,Afghanistan,2020-04-25,1351,43,84.26,38928341,1803.987,0.498,4,2020
117,AFG,Afghanistan,2020-04-26,1463,47,84.26,38928341,1803.987,0.498,4,2020
118,AFG,Afghanistan,2020-04-27,1531,57,84.26,38928341,1803.987,0.498,4,2020
119,AFG,Afghanistan,2020-04-28,1703,57,84.26,38928341,1803.987,0.498,4,2020
120,AFG,Afghanistan,2020-04-29,1827,60,84.26,38928341,1803.987,0.498,4,2020
121,AFG,Afghanistan,2020-04-30,1949,60,84.26,38928341,1803.987,0.498,4,2020
122,AFG,Afghanistan,2020-05-01,2171,64,84.26,38928341,1803.987,0.498,5,2020
123,AFG,Afghanistan,2020-05-02,2335,68,84.26,38928341,1803.987,0.498,5,2020
124,AFG,Afghanistan,2020-05-03,2469,72,84.26,38928341,1803.987,0.498,5,2020
125,AFG,Afghanistan,2020-05-04,2704,85,84.26,38928341,1803.987,0.498,5,2020
126,AFG,Afghanistan,2020-05-05,2894,90,84.26,38928341,1803.987,0.498,5,2020
127,AFG,Afghanistan,2020-05-06,3224,95,84.26,38928341,1803.987,0.498,5,2020
128,AFG,Afghanistan,2020-05-07,3392,104,84.26,38928341,1803.987,0.498,5,2020
129,AFG,Afghanistan,2020-05-08,3563,106,84.26,38928341,1803.987,0.498,5,2020
130,AFG,Afghanistan,2020-05-09,3778,109,84.26,38928341,1803.987,0.498,5,2020
131,AFG,Afghanistan,2020-05-10,4033,115,84.26,38928341,1803.987,0.498,5,2020
132,AFG,Afghanistan,2020-05-11,4402,120,84.26,38928341,1803.987,0.498,5,2020
133,AFG,Afghanistan,2020-05-12,4687,122,84.26,38928341,1803.987,0.498,5,2020
134,AFG,Afghanistan,2020-05-13,4967,127,84.26,38928341,1803.987,0.498,5,2020
135,AFG,Afghanistan,2020-05-14,5226,130,84.26,38928341,1803.987,0.498,5,2020
136,AFG,Afghanistan,2020-05-15,5339,136,84.26,38928341,1803.987,0.498,5,2020
137,AFG,Afghanistan,2020-05-16,6402,168,84.26,38928341,1803.987,0.498,5,2020
138,AFG,Afghanistan,2020-05-17,6402,168,84.26,38928341,1803.987,0.498,5,2020
139,AFG,Afghanistan,2020-05-18,6664,169,84.26,38928341,1803.987,0.498,5,2020
140,AFG,Afghanistan,2020-05-19,7072,173,84.26,38928341,1803.987,0.498,5,2020
141,AFG,Afghanistan,2020-05-20,7653,178,84.26,38928341,1803.987,0.498,5,2020
142,AFG,Afghanistan,2020-05-21,8145,187,84.26,38928341,1803.987,0.498,5,2020
143,AFG,Afghanistan,2020-05-22,8676,193,84.26,38928341,1803.987,0.498,5,2020
144,AFG,Afghanistan,2020-05-23,9216,205,84.26,38928341,1803.987,0.498,5,2020
145,AFG,Afghanistan,2020-05-24,9998,216,84.26,38928341,1803.987,0.498,5,2020
146,AFG,Afghanistan,2020-05-25,10582,218,84.26,38928341,1803.987,0.498,5,2020
147,AFG,Afghanistan,2020-05-26,11173,219,84.26,38928341,1803.987,0.498,5,2020
148,AFG,Afghanistan,2020-05-27,11831,220,84.26,38928341,1803.987,0.498,5,2020
149,AFG,Afghanistan,2020-05-28,12456,227,84.26,38928341,1803.987,0.498,5,2020
150,AFG,Afghanistan,2020-05-29,13036,235,84.26,38928341,1803.987,0.498,5,2020
151,AFG,Afghanistan,2020-05-30,13659,246,84.26,38928341,1803.987,0.498,5,2020
152,AFG,Afghanistan,2020-05-31,14525,249,84.26,38928341,1803.987,0.498,5,2020
153,AFG,Afghanistan,2020-06-01,15205,257,84.26,38928341,1803.987,0.498,6,2020
154,AFG,Afghanistan,2020-06-02,15750,265,84.26,38928341,1803.987,0.498,6,2020
155,AFG,Afghanistan,2020-06-03,16509,270,84.26,38928341,1803.987,0.498,6,2020
156,AFG,Afghanistan,2020-06-04,17267,294,84.26,38928341,1803.987,0.498,6,2020
157,AFG,Afghanistan,2020-06-05,18054,300,84.26,38928341,1803.987,0.498,6,2020
158,AFG,Afghanistan,2020-06-06,18969,309,84.26,38928341,1803.987,0.498,6,2020
159,AFG,Afghanistan,2020-06-07,19551,327,84.26,38928341,1803.987,0.498,6,2020
160,AFG,Afghanistan,2020-06-08,20342,357,84.26,38928341,1803.987,0.498,6,2020
161,AFG,Afghanistan,2020-06-09,20917,369,78.7,38928341,1803.987,0.498,6,2020
162,AFG,Afghanistan,2020-06-10,21459,384,78.7,38928341,1803.987,0.498,6,2020
163,AFG,Afghanistan,2020-06-11,22143,405,78.7,38928341,1803.987,0.498,6,2020
164,AFG,Afghanistan,2020-06-12,22890,426,78.7,38928341,1803.987,0.498,6,2020
165,AFG,Afghanistan,2020-06-13,23546,446,78.7,38928341,1803.987,0.498,6,2020
166,AFG,Afghanistan,2020-06-14,24102,451,78.7,38928341,1803.987,0.498,6,2020
167,AFG,Afghanistan,2020-06-15,24766,471,78.7,38928341,1803.987,0.498,6,2020
168,AFG,Afghanistan,2020-06-16,25527,478,78.7,38928341,1803.987,0.498,6,2020
169,AFG,Afghanistan,2020-06-17,26310,491,78.7,38928341,1803.987,0.498,6,2020
170,AFG,Afghanistan,2020-06-18,26874,504,78.7,38928341,1803.987,0.498,6,2020
171,AFG,Afghanistan,2020-06-19,27532,546,78.7,38928341,1803.987,0.498,6,2020
172,AFG,Afghanistan,2020-06-20,27878,548,78.7,38928341,1803.987,0.498,6,2020
173,AFG,Afghanistan,2020-06-21,28424,569,78.7,38928341,1803.987,0.498,6,2020
174,AFG,Afghanistan,2020-06-22,28833,581,78.7,38928341,1803.987,0.498,6,2020
175,AFG,Afghanistan,2020-06-23,29143,598,78.7,38928341,1803.987,0.498,6,2020
176,AFG,Afghanistan,2020-06-24,29481,618,78.7,38928341,1803.987,0.498,6,2020
177,AFG,Afghanistan,2020-06-25,29715,639,78.7,38928341,1803.987,0.498,6,2020
178,AFG,Afghanistan,2020-06-26,30175,675,78.7,38928341,1803.987,0.498,6,2020
179,AFG,Afghanistan,2020-06-27,30451,683,78.7,38928341,1803.987,0.498,6,2020
180,AFG,Afghanistan,2020-06-28,30616,703,78.7,38928341,1803.987,0.498,6,2020
181,AFG,Afghanistan,2020-06-29,30967,721,78.7,38928341,1803.987,0.498,6,2020
182,AFG,Afghanistan,2020-06-30,31238,733,78.7,38928341,1803.987,0.498,6,2020
183,AFG,Afghanistan,2020-07-01,31517,746,78.7,38928341,1803.987,0.498,7,2020
184,AFG,Afghanistan,2020-07-02,31836,774,78.7,38928341,1803.987,0.498,7,2020
185,AFG,Afghanistan,2020-07-03,32022,807,78.7,38928341,1803.987,0.498,7,2020
186,AFG,Afghanistan,2020-07-04,32324,819,78.7,38928341,1803.987,0.498,7,2020
187,AFG,Afghanistan,2020-07-05,32672,826,78.7,38928341,1803.987,0.498,7,2020
188,AFG,Afghanistan,2020-07-06,32951,864,78.7,38928341,1803.987,0.498,7,2020
189,AFG,Afghanistan,2020-07-07,33384,920,78.7,38928341,1803.987,0.498,7,2020
190,AFG,Afghanistan,2020-07-08,33594,936,78.7,38928341,1803.987,0.498,7,2020
191,AFG,Afghanistan,2020-07-09,33653,937,78.7,38928341,1803.987,0.498,7,2020
192,AFG,Afghanistan,2020-07-10,33908,957,78.7,38928341,1803.987,0.498,7,2020
193,AFG,Afghanistan,2020-07-11,34366,994,78.7,38928341,1803.987,0.498,7,2020
194,AFG,Afghanistan,2020-07-12,34451,1010,78.7,38928341,1803.987,0.498,7,2020
195,AFG,Afghanistan,2020-07-13,34451,1010,78.7,38928341,1803.987,0.498,7,2020
196,AFG,Afghanistan,2020-07-14,34455,1012,78.7,38928341,1803.987,0.498,7,2020
197,AFG,Afghanistan,2020-07-15,34740,1045,78.7,38928341,1803.987,0.498,7,2020
198,AFG,Afghanistan,2020-07-16,34994,1094,78.7,38928341,1803.987,0.498,7,2020
199,AFG,Afghanistan,2020-07-17,35070,1115,78.7,38928341,1803.987,0.498,7,2020
200,AFG,Afghanistan,2020-07-18,35289,1147,78.7,38928341,1803.987,0.498,7,2020
201,AFG,Afghanistan,2020-07-19,35301,1164,78.7,38928341,1803.987,0.498,7,2020
202,AFG,Afghanistan,2020-07-20,35475,1181,78.7,38928341,1803.987,0.498,7,2020
203,AFG,Afghanistan,2020-07-21,35615,1186,78.7,38928341,1803.987,0.498,7,2020
204,AFG,Afghanistan,2020-07-22,35727,1190,78.7,38928341,1803.987,0.498,7,2020
205,AFG,Afghanistan,2020-07-23,35915,1211,78.7,38928341,1803.987,0.498,7,2020
206,AFG,Afghanistan,2020-07-24,35928,1211,78.7,38928341,1803.987,0.498,7,2020
207,AFG,Afghanistan,2020-07-25,36036,1246,78.7,38928341,1803.987,0.498,7,2020
208,AFG,Afghanistan,2020-07-26,36157,1259,78.7,38928341,1803.987,0.498,7,2020
209,AFG,Afghanistan,2020-07-27,36263,1269,78.7,38928341,1803.987,0.498,7,2020
210,AFG,Afghanistan,2020-07-28,36368,1270,78.7,38928341,1803.987,0.498,7,2020
211,AFG,Afghanistan,2020-07-29,36471,1271,78.7,38928341,1803.987,0.498,7,2020
212,AFG,Afghanistan,2020-07-30,36471,1271,78.7,38928341,1803.987,0.498,7,2020
213,AFG,Afghanistan,2020-07-31,36542,1271,78.7,38928341,1803.987,0.498,7,2020
214,AFG,Afghanistan,2020-08-01,36710,1283,78.7,38928341,1803.987,0.498,8,2020
215,AFG,Afghanistan,2020-08-02,36710,1283,78.7,38928341,1803.987,0.498,8,2020
216,AFG,Afghanistan,2020-08-03,36710,1284,78.7,38928341,1803.987,0.498,8,2020
217,AFG,Afghanistan,2020-08-04,36747,1288,75.0,38928341,1803.987,0.498,8,2020
218,AFG,Afghanistan,2020-08-05,36829,1294,71.3,38928341,1803.987,0.498,8,2020
219,AFG,Afghanistan,2020-08-06,36896,1298,71.3,38928341,1803.987,0.498,8,2020
220,AFG,Afghanistan,2020-08-07,36937,1298,71.3,38928341,1803.987,0.498,8,2020
221,AFG,Afghanistan,2020-08-08,37015,1307,71.3,38928341,1803.987,0.498,8,2020
222,AFG,Afghanistan,2020-08-09,37054,1312,71.3,38928341,1803.987,0.498,8,2020
223,AFG,Afghanistan,2020-08-10,37054,1312,71.3,38928341,1803.987,0.498,8,2020
224,AFG,Afghanistan,2020-08-11,37054,1312,71.3,38928341,1803.987,0.498,8,2020
225,AFG,Afghanistan,2020-08-12,37269,1344,71.3,38928341,1803.987,0.498,8,2020
226,AFG,Afghanistan,2020-08-13,37345,1354,71.3,38928341,1803.987,0.498,8,2020
227,AFG,Afghanistan,2020-08-14,37424,1363,71.3,38928341,1803.987,0.498,8,2020
228,AFG,Afghanistan,2020-08-15,37431,1363,60.19,38928341,1803.987,0.498,8,2020
229,AFG,Afghanistan,2020-08-16,37551,1370,60.19,38928341,1803.987,0.498,8,2020
230,AFG,Afghanistan,2020-08-17,37596,1375,60.19,38928341,1803.987,0.498,8,2020
231,AFG,Afghanistan,2020-08-18,37599,1375,48.15,38928341,1803.987,0.498,8,2020
232,AFG,Afghanistan,2020-08-19,37599,1375,48.15,38928341,1803.987,0.498,8,2020
233,AFG,Afghanistan,2020-08-20,37759,1383,48.15,38928341,1803.987,0.498,8,2020
234,AFG,Afghanistan,2020-08-21,37856,1385,48.15,38928341,1803.987,0.498,8,2020
235,AFG,Afghanistan,2020-08-22,37894,1385,48.15,38928341,1803.987,0.498,8,2020
236,AFG,Afghanistan,2020-08-23,37999,1387,48.15,38928341,1803.987,0.498,8,2020
237,AFG,Afghanistan,2020-08-24,37999,1387,48.15,38928341,1803.987,0.498,8,2020
238,AFG,Afghanistan,2020-08-25,38070,1397,48.15,38928341,1803.987,0.498,8,2020
239,AFG,Afghanistan,2020-08-26,38071,1397,21.3,38928341,1803.987,0.498,8,2020
240,AFG,Afghanistan,2020-08-27,38126,1401,21.3,38928341,1803.987,0.498,8,2020
241,AFG,Afghanistan,2020-08-28,38129,1401,21.3,38928341,1803.987,0.498,8,2020
242,AFG,Afghanistan,2020-08-29,38140,1402,21.3,38928341,1803.987,0.498,8,2020
243,AFG,Afghanistan,2020-08-30,38143,1402,21.3,38928341,1803.987,0.498,8,2020
244,AFG,Afghanistan,2020-08-31,38162,1402,21.3,38928341,1803.987,0.498,8,2020
245,AFG,Afghanistan,2020-09-01,38196,1406,21.3,38928341,1803.987,0.498,9,2020
246,AFG,Afghanistan,2020-09-02,38205,1406,21.3,38928341,1803.987,0.498,9,2020
247,AFG,Afghanistan,2020-09-03,38243,1409,21.3,38928341,1803.987,0.498,9,2020
248,AFG,Afghanistan,2020-09-04,38288,1410,21.3,38928341,1803.987,0.498,9,2020
249,AFG,Afghanistan,2020-09-05,38304,1410,21.3,38928341,1803.987,0.498,9,2020
250,AFG,Afghanistan,2020-09-06,38324,1410,21.3,38928341,1803.987,0.498,9,2020
251,AFG,Afghanistan,2020-09-07,38398,1412,21.3,38928341,1803.987,0.498,9,2020
252,AFG,Afghanistan,2020-09-08,38494,1415,21.3,38928341,1803.987,0.498,9,2020
253,AFG,Afghanistan,2020-09-09,38520,1418,21.3,38928341,1803.987,0.498,9,2020
254,AFG,Afghanistan,2020-09-10,38544,1420,21.3,38928341,1803.987,0.498,9,2020
255,AFG,Afghanistan,2020-09-11,38572,1420,21.3,38928341,1803.987,0.498,9,2020
256,AFG,Afghanistan,2020-09-12,38606,1420,21.3,38928341,1803.987,0.498,9,2020
257,AFG,Afghanistan,2020-09-13,38641,1420,21.3,38928341,1803.987,0.498,9,2020
258,AFG,Afghanistan,2020-09-14,38716,1420,21.3,38928341,1803.987,0.498,9,2020
259,AFG,Afghanistan,2020-09-15,38815,1426,21.3,38928341,1803.987,0.498,9,2020
260,AFG,Afghanistan,2020-09-16,38855,1436,21.3,38928341,1803.987,0.498,9,2020
261,AFG,Afghanistan,2020-09-17,38872,1436,21.3,38928341,1803.987,0.498,9,2020
262,AFG,Afghanistan,2020-09-18,38872,1436,21.3,38928341,1803.987,0.498,9,2020
263,AFG,Afghanistan,2020-09-19,38919,1437,21.3,38928341,1803.987,0.498,9,2020
264,AFG,Afghanistan,2020-09-20,39044,1441,21.3,38928341,1803.987,0.498,9,2020
265,AFG,Afghanistan,2020-09-21,39044,1441,21.3,38928341,1803.987,0.498,9,2020
266,AFG,Afghanistan,2020-09-22,39074,1444,28.7,38928341,1803.987,0.498,9,2020
267,AFG,Afghanistan,2020-09-23,39145,1446,28.7,38928341,1803.987,0.498,9,2020
268,AFG,Afghanistan,2020-09-24,39170,1451,28.7,38928341,1803.987,0.498,9,2020
269,AFG,Afghanistan,2020-09-25,39186,1451,28.7,38928341,1803.987,0.498,9,2020
270,AFG,Afghanistan,2020-09-26,39192,1453,28.7,38928341,1803.987,0.498,9,2020
271,AFG,Afghanistan,2020-09-27,39227,1453,28.7,38928341,1803.987,0.498,9,2020
272,AFG,Afghanistan,2020-09-28,39227,1453,28.7,38928341,1803.987,0.498,9,2020
273,AFG,Afghanistan,2020-09-29,39239,1456,28.7,38928341,1803.987,0.498,9,2020
274,AFG,Afghanistan,2020-09-30,39254,1458,28.7,38928341,1803.987,0.498,9,2020
275,AFG,Afghanistan,2020-10-01,39268,1458,28.7,38928341,1803.987,0.498,10,2020
276,AFG,Afghanistan,2020-10-02,39285,1458,28.7,38928341,1803.987,0.498,10,2020
277,AFG,Afghanistan,2020-10-03,39290,1458,25.0,38928341,1803.987,0.498,10,2020
278,AFG,Afghanistan,2020-10-04,39297,1462,25.0,38928341,1803.987,0.498,10,2020
279,AFG,Afghanistan,2020-10-05,39341,1462,25.0,38928341,1803.987,0.498,10,2020
280,AFG,Afghanistan,2020-10-06,39486,1467,36.11,38928341,1803.987,0.498,10,2020
281,AFG,Afghanistan,2020-10-07,39548,1469,36.11,38928341,1803.987,0.498,10,2020
282,AFG,Afghanistan,2020-10-08,39616,1470,36.11,38928341,1803.987,0.498,10,2020
283,AFG,Afghanistan,2020-10-09,39693,1472,36.11,38928341,1803.987,0.498,10,2020
284,AFG,Afghanistan,2020-10-10,39703,1473,36.11,38928341,1803.987,0.498,10,2020
285,AFG,Afghanistan,2020-10-11,39703,1473,36.11,38928341,1803.987,0.498,10,2020
286,AFG,Afghanistan,2020-10-12,39799,1477,36.11,38928341,1803.987,0.498,10,2020
287,AFG,Afghanistan,2020-10-13,39928,1480,36.11,38928341,1803.987,0.498,10,2020
288,AFG,Afghanistan,2020-10-14,39994,1480,36.11,38928341,1803.987,0.498,10,2020
289,AFG,Afghanistan,2020-10-15,40026,1481,36.11,38928341,1803.987,0.498,10,2020
290,AFG,Afghanistan,2020-10-16,40026,1481,36.11,38928341,1803.987,0.498,10,2020
291,AFG,Afghanistan,2020-10-17,40073,1485,36.11,38928341,1803.987,0.498,10,2020
292,AFG,Afghanistan,2020-10-18,40141,1488,36.11,38928341,1803.987,0.498,10,2020
293,AFG,Afghanistan,2020-10-19,40200,1492,36.11,38928341,1803.987,0.498,10,2020
294,ALB,Albania,2020-03-09,2,0,36.11,2877800,11803.431,0.785,3,2020
295,ALB,Albania,2020-03-10,6,0,41.67,2877800,11803.431,0.785,3,2020
296,ALB,Albania,2020-03-11,10,0,51.85,2877800,11803.431,0.785,3,2020
